0,10,15,10,24,8,109,1
0,11,16,11,16,8,108,1
0,12,28,12,24,8,106,1
0,13,44,14,27,9,106,1
0,14,61,15,28,10,107,1
0,15,82,16,20,10,108,1
0,16,88,17,19,9,108,1
0,17,90,17,15,9,109,1
0,18,43,17,16,8,109,1
0,19,30,18,21,8,110,1
0,20,24,22,23,8,110,1
0,21,12,28,20,7,109,1
0,22,16,38,23,7,107,1
0,23,16,50,22,6,105,1
0,24,14,56,21,6,104,1
0,1,16,60,22,6,103,1
0,2,6,62,20,6,104,1
0,3,7,62,17,6,104,1
0,4,9,64,15,5,105,1
0,5,12,66,14,5,106,1
0,6,11,67,13,5,106,1
0,7,10,69,13,5,106,1
0,8,10,69,13,4,105,1
0,9,11,68,13,4,105,1
0,10,16,66,13,5,105,1
0,11,17,65,15,5,104,1
0,12,19,63,16,5,104,1
0,13,23,62,15,5,103,1
0,14,29,61,14,5,103,1
0,15,36,59,18,6,102,1
0,16,43,58,23,6,102,1
0,17,42,58,24,7,102,1
0,18,41,59,28,7,102,1
0,19,25,66,35,8,102,1
0,20,21,67,33,9,102,1
0,21,19,58,27,9,102,1
0,22,14,53,23,10,102,1
0,23,9,53,20,10,102,1
0,24,6,51,18,9,102,1
0,1,7,51,18,9,102,1
0,2,6,49,16,9,101,1
0,3,6,46,15,7,101,1
0,4,6,45,14,6,101,1
0,5,5,44,15,5,100,1
0,6,4,44,16,5,100,1
0,7,2,43,16,5,101,1
0,8,2,42,16,6,101,1
0,9,4,42,16,6,101,1
0,10,6,42,17,7,101,1
0,11,10,43,21,8,101,1
0,12,16,43,33,9,101,1
0,13,28,43,33,10,102,1
0,14,36,42,33,11,102,1
0,15,46,42,30,11,103,1
0,16,57,42,24,11,103,1
0,17,53,42,27,11,103,1
0,18,43,42,33,11,103,1
0,19,23,41,45,10,103,1
0,20,19,38,29,10,102,1
0,21,16,35,32,10,102,1
0,22,14,34,21,9,102,1
0,23,9,36,20,9,102,1
0,24,9,40,19,9,102,1
0,1,9,35,19,8,102,1
0,2,12,35,18,8,102,1
0,3,6,37,17,7,101,1
0,4,3,39,16,6,101,1
0,5,2,42,17,6,101,1
0,6,2,43,18,6,100,1
0,7,2,44,18,6,100,1
0,8,2,44,23,10,101,1
0,9,3,45,25,12,102,1
0,10,7,45,32,15,102,1
0,11,15,45,39,16,103,1
0,12,28,46,44,17,103,1
0,13,34,47,33,17,103,1
0,14,42,47,25,17,103,1
0,15,49,47,21,16,103,1
0,16,51,47,25,14,102,1
0,17,69,47,20,12,101,1
0,18,46,47,25,10,101,1
0,19,25,47,38,11,99,1
0,20,15,48,39,11,99,1
0,21,15,48,39,11,99,1
0,22,21,49,35,12,100,1
0,23,18,48,34,12,102,1
0,24,19,40,28,12,103,1
0,1,31,38,16,13,103,1
0,2,31,35,16,14,104,1
0,3,31,32,16,7,105,1
0,4,21,28,21,7,105,1
0,5,14,23,24,7,105,1
0,6,7,21,23,7,106,1
0,7,2,18,30,7,106,1
0,8,2,17,32,7,107,1
0,9,4,15,30,19,106,1
0,10,11,14,40,20,107,1
0,11,21,12,48,20,106,1
0,12,36,11,37,21,107,1
0,13,49,11,23,21,106,1
0,14,53,11,18,21,106,1
0,15,78,11,19,19,107,1
0,16,92,10,19,15,107,1
0,17,94,10,19,12,107,1
0,18,63,10,22,9,108,1
0,19,39,10,32,7,108,1
0,20,21,10,33,8,108,1
0,21,21,9,32,9,107,1
0,22,14,8,33,10,106,1
0,23,14,6,31,11,106,1
0,24,16,5,30,11,105,1
0,1,18,5,26,12,104,1
0,2,21,5,24,13,104,1
0,3,16,5,23,13,104,1
0,4,19,5,23,13,105,1
0,5,17,5,23,13,105,1
0,6,6,5,23,13,105,1
0,7,2,5,31,14,106,1
0,8,2,5,31,17,106,1
0,9,4,5,31,19,106,1
0,10,12,5,43,21,106,1
0,11,24,5,45,22,107,1
0,12,39,5,42,22,107,1
0,13,50,5,24,22,106,1
0,14,49,5,19,22,106,1
0,15,76,5,19,19,106,1
0,16,71,5,14,14,105,1
0,17,80,5,13,10,105,1
0,18,50,5,19,8,105,1
0,19,38,6,31,8,105,1
0,20,19,5,27,7,105,1
0,21,16,5,35,7,106,1
0,22,14,5,23,7,105,1
0,23,21,5,21,8,104,1
0,24,21,5,26,8,105,1
0,1,16,5,20,8,105,1
0,2,18,5,21,9,105,1
0,3,16,5,19,8,104,1
0,4,14,5,21,8,103,1
0,5,9,5,20,7,102,1
0,6,6,5,19,7,101,1
0,7,2,5,23,9,101,1
0,8,2,5,21,12,101,1
0,9,4,5,26,14,100,1
0,10,8,6,41,15,97,1
0,11,17,6,33,15,96,1
0,12,32,6,34,15,97,1
0,13,32,6,13,15,96,1
0,14,40,5,12,15,93,1
0,15,46,5,12,15,91,1
0,16,50,5,10,13,90,1
0,17,47,5,12,10,90,1
0,18,38,5,17,7,94,1
0,19,19,5,15,6,99,1
0,20,14,5,18,5,97,1
0,21,10,5,15,5,97,1
0,22,8,5,17,5,97,1
0,23,8,5,16,5,97,1
0,24,9,7,18,5,96,1
0,1,8,9,17,5,97,1
0,2,7,10,13,5,97,1
0,3,7,11,12,5,96,1
0,4,9,12,12,5,94,1
0,5,9,12,12,5,94,1
0,6,6,12,12,5,94,1
0,7,6,12,14,5,94,1
0,8,2,12,14,5,94,1
0,9,4,12,16,6,94,1
0,10,10,13,23,7,97,1
0,11,14,15,25,8,94,1
0,12,24,17,30,9,91,1
0,13,36,18,30,9,93,1
0,14,41,18,23,10,97,1
0,15,49,18,17,10,97,1
0,16,65,19,14,10,100,1
0,17,59,19,12,9,101,1
0,18,49,19,17,8,99,1
0,19,39,21,18,7,91,1
0,20,19,22,16,7,91,1
0,21,13,22,18,6,93,1
0,22,15,22,19,6,93,1
0,23,8,21,20,7,91,1
0,24,11,21,19,7,93,1
0,1,10,21,17,7,94,1
0,2,13,20,15,7,94,1
0,3,6,21,16,7,94,1
0,4,4,23,16,7,96,1
0,5,4,23,15,7,97,1
0,6,3,24,15,7,97,1
0,7,2,24,16,7,96,1
0,8,3,24,16,7,96,1
0,9,6,24,18,8,93,1
0,10,14,24,26,9,91,1
0,11,24,23,27,10,90,1
0,12,37,22,19,10,88,1
0,13,46,22,16,10,86,1
0,14,65,21,12,10,83,1
0,15,96,21,12,10,83,1
0,16,104,21,13,9,84,1
0,17,104,20,13,8,81,1
0,18,92,19,18,7,81,1
0,19,40,18,33,7,78,1
0,20,24,18,31,8,77,1
0,21,17,19,33,8,78,1
0,22,25,19,30,9,80,1
0,23,19,19,24,9,83,1
0,24,20,18,23,9,80,1
0,1,17,17,20,9,78,1
0,2,16,14,18,9,78,1
0,3,19,10,19,8,80,1
0,4,16,8,18,7,78,1
0,5,11,8,21,7,78,1
0,6,4,7,23,6,78,1
0,7,2,6,23,8,81,1
0,8,2,6,26,12,80,1
0,9,4,5,31,15,81,1
0,10,11,5,39,16,86,1
0,11,24,5,45,18,88,1
0,12,35,5,35,20,90,1
0,13,46,5,23,20,97,1
0,14,67,5,17,20,94,1
0,15,110,5,20,18,96,1
0,16,109,5,19,15,100,1
0,17,103,5,19,12,100,1
0,18,96,5,23,10,100,1
0,19,36,5,27,8,102,1
0,20,35,5,28,8,103,1
0,21,27,5,30,8,103,1
0,22,16,4,36,9,102,1
0,23,11,5,34,9,102,1
0,24,20,5,28,9,103,1
0,1,31,5,16,10,103,1
0,2,31,5,16,10,103,1
0,3,31,5,16,7,103,1
0,4,17,5,23,7,104,1
0,5,14,5,22,7,104,1
0,6,7,5,23,7,104,1
0,7,2,5,27,7,104,1
0,8,2,5,30,7,104,1
0,9,4,5,32,16,104,1
0,10,8,5,47,16,103,1
0,11,23,5,48,16,104,1
0,12,36,5,36,16,106,1
0,13,49,5,20,17,106,1
0,14,65,5,20,17,107,1
0,15,98,5,22,17,107,1
0,16,104,5,32,14,107,1
0,17,102,5,24,11,107,1
0,18,65,5,23,9,108,1
0,19,30,5,26,8,108,1
0,20,21,5,27,9,108,1
0,21,13,5,26,9,108,1
0,22,11,5,30,10,108,1
0,23,5,5,30,10,108,1
0,24,6,4,29,11,108,1
0,1,4,4,23,11,108,1
0,2,3,5,21,11,109,1
0,3,6,5,22,11,109,1
0,4,9,5,23,11,109,1
0,5,6,5,22,11,109,1
0,6,2,5,22,11,109,1
0,7,2,4,23,12,110,1
0,8,2,4,21,13,109,1
0,9,2,4,27,15,109,1
0,10,9,4,42,15,110,1
0,11,21,4,52,16,109,1
0,12,37,4,42,17,108,1
0,13,57,4,26,17,108,1
0,14,102,4,27,17,108,1
0,15,118,4,30,16,108,1
0,16,129,4,22,15,108,1
0,17,123,4,24,13,108,1
0,18,133,4,21,11,108,1
0,19,90,4,22,10,106,1
0,20,33,4,29,9,106,1
0,21,30,4,32,10,106,1
0,22,16,4,31,11,106,1
0,23,14,4,29,11,106,1
0,24,11,4,25,11,106,1
0,1,14,4,25,11,106,1
0,2,13,4,24,11,105,1
0,3,11,4,21,11,105,1
0,4,11,4,19,10,105,1
0,5,6,4,23,9,104,1
0,6,4,4,29,9,104,1
0,7,2,4,27,10,104,1
0,8,2,3,27,13,104,1
0,9,3,3,30,15,104,1
0,10,9,3,40,17,104,1
0,11,19,3,43,19,103,1
0,12,34,3,32,20,103,1
0,13,45,3,19,20,102,1
0,14,55,3,21,18,101,1
0,15,51,3,11,16,97,1
0,16,50,3,10,13,96,1
0,17,44,3,9,10,94,1
0,18,32,3,11,7,93,1
0,19,18,3,17,6,91,1
0,20,19,3,15,5,88,1
0,21,18,3,15,5,88,1
0,22,17,3,17,5,88,1
0,23,14,2,20,5,88,1
0,24,15,2,24,6,87,1
0,1,6,2,25,6,86,1
0,2,5,2,26,8,86,1
0,3,13,2,22,8,88,1
0,4,21,2,21,9,88,1
0,5,21,2,20,9,88,1
0,6,16,2,23,10,88,1
0,7,11,2,29,12,84,1
0,8,8,2,30,15,81,1
0,9,12,2,23,17,83,1
0,10,13,2,22,17,81,1
0,11,21,2,16,17,78,1
0,12,26,2,10,16,74,1
0,13,31,2,8,16,73,1
0,14,31,2,5,15,71,1
0,15,32,2,6,13,73,1
0,16,28,2,7,8,74,1
0,17,24,2,8,5,76,1
0,18,21,2,8,5,76,1
0,19,19,2,12,4,76,1
0,20,14,2,14,5,76,1
0,21,10,2,13,5,74,1
0,22,7,2,17,5,74,1
0,23,14,2,16,5,74,1
0,24,11,2,18,5,71,1
0,1,16,2,15,5,71,1
0,2,19,2,17,5,67,1
0,3,10,2,16,5,63,1
0,4,9,2,17,6,61,1
0,5,8,2,17,6,60,1
0,6,4,2,17,6,58,1
0,7,2,2,15,7,58,1
0,8,2,2,17,7,55,1
0,9,4,2,20,9,55,1
0,10,11,2,31,10,55,1
0,11,19,2,28,10,61,1
0,12,33,2,29,10,63,1
0,13,41,2,26,10,65,1
0,14,47,2,17,10,65,1
0,15,57,2,13,9,63,1
0,16,49,2,10,9,60,1
0,17,33,2,8,7,54,1
0,18,30,2,9,6,52,1
0,19,23,2,9,5,52,1
0,20,19,2,16,5,54,1
0,21,14,2,19,5,52,1
0,22,16,2,16,5,52,1
0,23,11,2,15,5,54,1
0,24,13,2,19,5,57,1
0,1,6,2,17,5,60,1
0,2,6,2,20,6,60,1
0,3,5,2,19,7,60,1
0,4,6,2,19,7,61,1
0,5,9,2,17,8,63,1
0,6,4,2,17,9,65,1
0,7,3,2,16,10,65,1
0,8,3,2,18,12,67,1
0,9,6,2,21,13,68,1
0,10,15,2,30,14,71,1
0,11,28,2,30,14,71,1
0,12,40,2,20,13,71,1
0,13,45,2,17,12,68,1
0,14,51,2,12,11,68,1
0,15,65,2,10,10,68,1
0,16,63,2,8,9,68,1
0,17,48,2,10,7,67,1
0,18,37,2,11,6,64,1
0,19,28,2,22,6,63,1
0,20,19,3,24,6,63,1
0,21,18,4,27,7,64,1
0,22,14,4,25,7,65,1
0,23,16,4,24,8,67,1
0,24,17,4,23,9,67,1
0,1,31,4,16,10,68,1
0,2,31,4,16,11,68,1
0,3,31,4,16,7,67,1
0,4,20,4,13,7,68,1
0,5,16,5,14,7,67,1
0,6,9,5,15,7,67,1
0,7,8,5,15,7,65,1
0,8,3,5,22,7,63,1
0,9,4,5,25,11,61,1
0,10,7,5,39,12,61,1
0,11,16,5,40,13,64,1
0,12,31,5,35,13,67,1
0,13,37,5,25,13,68,1
0,14,57,5,18,15,71,1
0,15,98,6,17,15,76,1
0,16,107,6,27,14,78,1
0,17,94,6,27,11,81,1
0,18,78,6,38,9,84,1
0,19,29,5,47,9,86,1
0,20,14,5,42,10,88,1
0,21,16,5,28,10,91,1
0,22,15,5,23,10,93,1
0,23,10,5,21,10,94,1
0,24,4,6,24,10,96,1
0,1,4,6,26,10,96,1
0,2,5,9,27,9,99,1
0,3,9,8,22,9,100,1
0,4,11,8,22,8,101,1
0,5,8,8,24,8,101,1
0,6,3,8,22,8,102,1
0,7,2,8,23,9,102,1
0,8,2,8,30,13,104,1
0,9,4,8,31,15,105,1
0,10,10,8,48,17,106,1
0,11,21,7,49,19,106,1
0,12,39,7,30,19,107,1
0,13,49,7,18,19,107,1
0,14,84,7,17,19,108,1
0,15,106,7,16,17,108,1
0,16,116,6,14,14,108,1
0,17,120,6,14,10,108,1
0,18,41,6,18,8,109,1
0,19,34,6,18,6,112,1
0,20,26,6,24,6,112,1
0,21,20,5,26,6,112,1
0,22,19,5,30,6,111,1
0,23,18,5,29,6,111,1
0,24,22,5,25,7,111,1
0,1,14,3,25,7,111,1
0,2,8,3,26,7,111,1
0,3,11,3,25,7,110,1
0,4,12,3,23,7,111,1
0,5,6,3,26,8,111,1
0,6,2,3,24,9,110,1
0,7,2,3,21,9,110,1
0,8,2,2,22,12,109,1
0,9,4,2,29,14,109,1
0,10,13,2,33,14,109,1
0,11,26,2,34,14,109,1
0,12,36,2,35,15,108,1
0,13,53,2,36,15,107,1
0,14,73,2,31,15,108,1
0,15,71,2,20,14,107,1
0,16,80,2,19,13,107,1
0,17,63,3,19,11,106,1
0,18,61,3,23,9,106,1
0,19,25,3,28,8,103,1
0,20,26,3,36,8,103,1
0,21,16,3,40,9,103,1
0,22,11,3,36,9,104,1
0,23,12,3,34,10,106,1
0,24,7,3,32,12,107,1
0,1,3,3,28,13,108,1
0,2,8,3,26,13,109,1
0,3,6,4,25,13,110,1
0,4,9,4,25,11,111,1
0,5,6,4,24,10,112,1
0,6,4,4,23,9,113,1
0,7,1,4,28,10,113,1
0,8,2,4,32,14,114,1
0,9,4,4,27,15,116,1
0,10,11,5,39,17,117,1
0,11,29,5,46,18,118,1
0,12,44,5,42,19,118,1
0,13,71,5,46,20,118,1
0,14,106,5,36,20,117,1
0,15,122,5,31,18,117,1
0,16,126,5,26,15,116,1
0,17,136,5,20,12,117,1
0,18,120,5,25,11,117,1
0,19,80,5,30,10,117,1
0,20,36,5,40,11,116,1
0,21,23,5,37,12,115,1
0,22,18,5,41,12,116,1
0,23,18,7,36,14,115,1
0,24,16,7,33,14,115,1
0,1,15,8,32,15,114,1
0,2,12,8,30,15,114,1
0,3,19,9,28,15,114,1
0,4,16,10,27,14,114,1
0,5,14,11,27,13,114,1
0,6,9,11,34,11,114,1
0,7,2,11,39,11,114,1
0,8,2,11,33,13,114,1
0,9,4,11,32,14,114,1
0,10,11,11,47,15,115,1
0,11,21,11,58,18,114,1
0,12,43,11,47,19,114,1
0,13,94,11,30,19,115,1
0,14,110,12,30,19,116,1
0,15,125,11,24,17,115,1
0,16,123,11,20,15,116,1
0,17,132,11,16,12,115,1
0,18,127,11,16,10,115,1
0,19,31,11,17,8,115,1
0,20,29,11,22,7,113,1
0,21,23,11,27,8,112,1
0,22,20,11,26,9,112,1
0,23,8,9,25,9,111,1
0,24,11,9,30,9,112,1
0,1,2,8,30,10,112,1
0,2,3,8,25,11,112,1
0,3,5,7,23,12,112,1
0,4,12,6,25,12,112,1
0,5,10,5,20,13,112,1
0,6,6,5,20,13,111,1
0,7,3,5,20,13,110,1
0,8,2,5,24,13,110,1
0,9,4,5,30,12,110,1
0,10,9,5,38,12,108,1
0,11,25,5,36,13,110,1
0,12,41,4,35,13,109,1
0,13,55,4,30,13,108,1
0,14,94,5,27,13,107,1
0,15,109,5,23,13,107,1
0,16,121,5,24,12,107,1
0,17,108,5,20,11,108,1
0,18,46,5,14,10,109,1
0,19,31,5,17,9,110,1
0,20,22,5,14,8,110,1
0,21,18,5,14,7,111,1
0,22,16,6,19,7,110,1
0,23,13,6,19,7,110,1
0,24,11,6,15,6,110,1
0,1,31,6,16,6,109,1
0,2,31,6,16,6,108,1
0,3,31,6,16,7,108,1
0,4,7,7,16,7,108,1
0,5,10,8,15,7,108,1
0,6,13,8,14,7,108,1
0,7,12,8,12,7,108,1
0,8,10,9,13,7,108,1
0,9,12,11,14,5,107,1
0,10,14,12,14,5,106,1
0,11,19,12,11,5,105,1
0,12,26,12,16,6,105,1
0,13,34,12,15,6,105,1
0,14,46,12,16,7,105,1
0,15,69,13,16,7,105,1
0,16,88,13,14,7,104,1
0,17,88,14,14,8,104,1
0,18,65,17,18,8,104,1
0,19,39,22,17,8,99,1
0,20,32,25,21,8,96,1
0,21,20,26,23,8,96,1
0,22,21,28,17,7,96,1
0,23,13,31,20,7,96,1
0,24,21,38,20,7,96,1
0,1,21,41,19,6,96,1
0,2,19,40,19,6,94,1
0,3,14,39,21,5,93,1
0,4,5,38,19,5,93,1
0,5,2,38,17,5,94,1
0,6,1,38,17,5,96,1
0,7,1,38,19,6,97,1
0,8,1,38,20,9,99,1
0,9,2,37,25,12,100,1
0,10,6,38,33,15,101,1
0,11,14,38,26,15,102,1
0,12,28,38,23,17,102,1
0,13,43,38,15,14,103,1
0,14,61,38,17,14,102,1
0,15,90,38,18,13,102,1
0,16,104,38,19,11,102,1
0,17,106,37,24,10,101,1
0,18,102,37,30,9,100,1
0,19,41,35,41,9,99,1
0,20,30,34,28,9,101,1
0,21,21,33,33,10,101,1
0,22,18,32,33,10,102,1
0,23,19,32,34,11,102,1
0,24,16,29,33,11,102,1
0,1,13,26,27,11,103,1
0,2,15,22,25,11,104,1
0,3,16,19,22,10,105,1
0,4,15,18,20,10,105,1
0,5,11,16,20,9,104,1
0,6,6,15,21,8,104,1
0,7,1,13,24,9,104,1
0,8,1,13,27,11,105,1
0,9,2,12,28,13,106,1
0,10,10,12,40,15,107,1
0,11,21,11,41,16,107,1
0,12,43,10,24,16,107,1
0,13,69,10,27,17,107,1
0,14,92,10,21,17,108,1
0,15,105,10,20,16,108,1
0,16,105,9,20,14,108,1
0,17,92,9,21,12,108,1
0,18,92,9,27,10,108,1
0,19,55,7,22,9,108,1
0,20,34,7,19,8,108,1
0,21,26,7,18,8,108,1
0,22,27,7,34,8,108,1
0,23,16,7,26,8,108,1
0,24,16,7,26,8,109,1
1,1,16,7,22,8,111,1
1,2,17,8,25,7,111,1
1,3,16,10,23,7,112,1
1,4,17,12,21,7,112,1
1,5,11,14,20,6,112,1
1,6,7,15,22,6,112,1
1,7,2,15,25,7,112,1
1,8,1,15,30,11,113,1
1,9,3,15,36,14,113,1
1,10,9,16,49,15,112,1
1,11,21,17,47,17,112,1
1,12,38,17,22,18,112,1
1,13,49,18,21,18,112,1
1,14,69,18,20,18,111,1
1,15,90,18,18,17,111,1
1,16,84,18,20,14,111,1
1,17,49,18,16,11,111,1
1,18,34,18,14,8,110,1
1,19,21,18,15,6,110,1
1,20,28,17,16,6,109,1
1,21,29,17,16,5,109,1
1,22,29,17,24,6,108,1
1,23,23,17,24,6,108,1
1,24,19,17,21,6,108,1
1,1,19,18,21,6,106,1
1,2,14,17,20,6,106,1
1,3,26,16,21,6,105,1
1,4,22,16,20,6,105,1
1,5,19,18,21,6,104,1
1,6,15,18,19,5,104,1
1,7,5,18,23,6,103,1
1,8,11,18,21,7,103,1
1,9,11,19,24,10,103,1
1,10,21,19,23,10,102,1
1,11,33,19,21,10,102,1
1,12,44,18,14,11,101,1
1,13,46,18,20,11,100,1
1,14,53,18,20,11,100,1
1,15,67,18,17,10,99,1
1,16,86,18,17,9,99,1
1,17,76,18,16,8,97,1
1,18,47,18,19,7,97,1
1,19,31,19,20,7,97,1
1,20,24,19,15,7,101,1
1,21,22,19,15,7,100,1
1,22,22,19,17,6,99,1
1,23,18,18,13,6,96,1
1,24,21,18,16,5,88,1
1,1,23,16,18,5,87,1
1,2,20,15,20,5,86,1
1,3,19,13,21,5,86,1
1,4,19,12,19,5,87,1
1,5,16,10,19,5,90,1
1,6,11,8,24,5,91,1
1,7,2,8,22,5,91,1
1,8,1,8,23,7,93,1
1,9,2,7,27,9,91,1
1,10,9,5,33,11,94,1
1,11,20,5,31,12,94,1
1,12,33,6,28,13,97,1
1,13,41,6,28,13,99,1
1,14,53,7,19,13,100,1
1,15,78,7,14,12,100,1
1,16,92,7,13,11,100,1
1,17,94,7,12,9,101,1
1,18,82,7,17,7,101,1
1,19,41,7,19,6,102,1
1,20,22,7,16,5,102,1
1,21,24,7,13,5,103,1
1,22,23,7,14,5,103,1
1,23,23,7,19,5,103,1
1,24,31,8,16,5,103,1
1,1,31,8,16,5,104,1
1,2,31,8,16,5,105,1
1,3,31,8,16,7,105,1
1,4,13,8,18,7,104,1
1,5,11,8,17,7,104,1
1,6,7,9,16,7,104,1
1,7,6,9,17,7,104,1
1,8,1,11,18,7,105,1
1,9,8,12,20,6,105,1
1,10,17,11,18,6,105,1
1,11,22,11,20,6,104,1
1,12,33,10,20,7,103,1
1,13,43,10,13,7,103,1
1,14,50,10,9,7,103,1
1,15,59,9,13,7,103,1
1,16,78,9,12,5,102,1
1,17,88,9,12,5,102,1
1,18,61,9,19,5,103,1
1,19,41,9,23,4,102,1
1,20,17,10,10,4,101,1
1,21,16,10,9,4,99,1
1,22,16,10,9,4,97,1
1,23,16,10,10,4,96,1
1,24,11,9,12,4,96,1
1,1,9,9,15,4,94,1
1,2,4,9,15,4,94,1
1,3,2,10,15,5,96,1
1,4,1,11,14,5,96,1
1,5,1,11,12,5,96,1
1,6,1,10,12,5,96,1
1,7,1,10,11,5,94,1
1,8,1,9,11,6,93,1
1,9,4,8,14,7,91,1
1,10,12,8,19,7,90,1
1,11,30,8,27,8,88,1
1,12,37,8,19,8,86,1
1,13,48,8,10,7,84,1
1,14,59,8,7,7,84,1
1,15,88,8,8,6,81,1
1,16,102,8,8,5,80,1
1,17,105,8,9,5,78,1
1,18,104,8,10,5,77,1
1,19,82,8,14,4,76,1
1,20,46,8,20,5,74,1
1,21,41,8,11,5,76,1
1,22,37,8,12,5,76,1
1,23,35,8,10,5,76,1
1,24,23,8,13,5,76,1
1,1,21,8,13,5,76,1
1,2,16,8,13,5,74,1
1,3,16,8,20,5,73,1
1,4,13,6,17,5,73,1
1,5,11,5,16,5,71,1
1,6,6,5,18,5,71,1
1,7,1,5,17,5,70,1
1,8,1,5,16,6,70,1
1,9,4,5,17,7,71,1
1,10,15,5,21,7,70,1
1,11,30,4,25,8,70,1
